name,F_o,F_cv,t_o,C_o,a,C_x,iter,sei,ses,r2,slope,domain,n,ID,datetime,soilt,soilm,soilc,IDnum,treatment
co2,12.5143,1.13921,-9.3282,404.786,3.97E-05,44304.5,2,0.562384,0.00775702,0.998172,1.74443,93,94,15A,2025-07-09 13:51:45,33.57,0.09525,0.007575,15A,C
ch4,-0.509266,1.41662,-18.5388,2036.53,3.30E-05,0,10,0.0467055,0.000639801,0.991637,-0.0671897,94,95,15B,2025-07-09 13:55:20,33.2375,0.150375,0.0135,15B,C
co2,10.1283,1.61036,4.86325,427.229,1.34E-06,1.00E+06,10,1.192,0.0163288,0.986303,1.33627,94,95,15B,2025-07-09 13:55:20,33.2375,0.150375,0.0135,15B,C
ch4,-0.561442,1.27007,-15.1865,2034.89,3.75E-05,0,10,0.0396408,0.00054677,0.995296,-0.0762858,93,94,15C,2025-07-09 13:58:33,33.5,0.1192820513,0.0113,15C,C
co2,20.3091,1.15701,28.5613,434.329,2.76E-06,1.00E+06,10,0.978729,0.0134997,0.997803,2.7595,93,94,15C,2025-07-09 13:58:33,33.5,0.1192820513,0.0113,15C,C
ch4,-0.401855,1.65523,-36.7148,2034.98,2.80E-05,0,10,0.0528651,0.000729174,0.98513,-0.0569303,93,94,14A,2025-07-09 14:04:01,33.775,0.1163333333,0.009291666667,14A,M
co2,13.5897,1.87585,-2.66246,358.762,1.93E-06,1.00E+06,10,2.17112,0.0299466,0.978225,1.92523,93,94,14A,2025-07-09 14:04:01,33.775,0.1163333333,0.009291666667,14A,M
ch4,-0.29246,1.72076,-53.841,2038.14,1.87E-05,0,10,0.0377688,0.000520949,0.983157,-0.0381774,93,94,14C,2025-07-09 14:07:21,3771.0625,4999.5915,3749.629,14C,M
co2,13.4927,1.76165,28.5744,412.32,1.76E-06,1.00E+06,10,1.80788,0.0249363,0.981893,1.76132,93,94,14C,2025-07-09 14:07:21,3771.0625,4999.5915,3749.629,14C,M
ch4,-0.493489,1.36357,-20.5163,2037.51,3.23E-05,0,10,0.0418125,0.000572774,0.992984,-0.0657168,94,95,14B,2025-07-09 14:10:57,34.2,0.19645,0.01218333333,14B,M
co2,15.4867,1.30428,24.5559,414.855,2.06E-06,1.00E+06,10,1.16759,0.0159944,0.994437,2.06233,94,95,14B,2025-07-09 14:10:57,34.2,0.19645,0.01218333333,14B,M
ch4,-0.483977,1.44426,-48.2141,2033.51,3.20E-05,0,10,0.0472279,0.000646958,0.990915,-0.0651617,94,95,11A,2025-07-09 14:15:18,34.2,0.212,0.012,11A,S
co2,10.8361,1.65788,-21.2727,418.237,1.46E-06,1.00E+06,10,1.36741,0.0187316,0.984901,1.45894,94,95,11A,2025-07-09 14:15:18,34.2,0.212,0.012,11A,S
ch4,-0.477028,1.28797,-5.64558,2034.62,3.18E-05,0,10,0.0350178,0.000483004,0.994885,-0.0646116,93,94,11B,2025-07-09 14:18:31,3771.016667,4499.6875,3749.632208,11B,S
co2,12.673,1.09566,-8.44005,397.407,1.72E-06,1.00E+06,10,0.394397,0.00543996,0.999077,1.71651,93,94,11B,2025-07-09 14:18:31,3771.016667,4499.6875,3749.632208,11B,S
ch4,-0.533727,1.30566,-8.86465,2034.24,3.71E-05,0,10,0.042513,0.000586386,0.994465,-0.0753937,93,94,11C,2025-07-09 14:21:50,34.18833333,0.2428833333,0.019,11C,S
co2,17.6848,1.09965,8.87945,420.743,0.00491775,928.727,10,0.599096,0.00826339,0.998147,2.49814,93,94,11C,2025-07-09 14:21:50,34.18833333,0.2428833333,0.019,11C,S
ch4,-0.701705,1.27566,-31.2565,2034.85,4.68E-05,0,10,0.0502344,0.000692888,0.995161,-0.0953115,93,94,8A,2025-07-09 14:26:12,1778.02,1749.97185,1749.8316,8A,M
co2,13.5827,1.8983,21.6002,413.272,1.85E-06,1.00E+06,10,2.11687,0.0291983,0.977475,1.84492,93,94,8A,2025-07-09 14:26:12,1778.02,1749.97185,1749.8316,8A,M
ch4,-0.633683,1.20547,-6.00542,2029.14,4.67E-05,0,10,0.0411252,0.000563359,0.996728,-0.0948213,94,95,8B,2025-07-09 14:32:14,3770.875,3749.738125,3749.630625,8B,M
co2,12.6401,1.1716,26.6416,502.148,1.89E-06,1.00E+06,10,0.720735,0.00987308,0.997472,1.8914,94,95,8B,2025-07-09 14:32:14,3770.875,3749.738125,3749.630625,8B,M
ch4,-0.991806,1.13583,-6.57156,2030,6.47E-05,0,10,0.0413736,0.000570671,0.998268,-0.131397,93,94,8C,2025-07-09 14:35:30,33.605,0.12445,0.00995,8C,M
co2,20.3793,1.09092,-5.63362,384.876,0.00227045,1574.03,3,0.582742,0.00803782,0.998842,2.69992,93,94,8C,2025-07-09 14:35:30,33.605,0.12445,0.00995,8C,M
ch4,-0.72483,1.2209,-17.1488,2030.27,4.92E-05,0,10,0.0451778,0.000623142,0.996431,-0.0998729,93,94,5A,2025-07-09 14:39:31,33.40416667,0.15025,0.01058333333,5A,C
co2,16.3999,1.07573,-2.3825,401.587,0.00105332,2546.9,2,0.387289,0.00534192,0.999399,2.25971,93,94,5A,2025-07-09 14:39:31,33.40416667,0.15025,0.01058333333,5A,C
ch4,-0.80308,1.16828,0.330915,2026.07,5.35E-05,0,10,0.04031,0.000556,0.997583,-0.108348,93,94,5B,2025-07-09 14:43:13,33.04583333,0.1768969072,0.01150833333,5B,C
co2,14.6704,1.05818,1.3472,409.889,0.000757386,3023.17,2,0.193497,0.00266892,0.999814,1.97926,93,94,5B,2025-07-09 14:43:13,33.04583333,0.1768969072,0.01150833333,5B,C
ch4,-0.715642,1.18097,-14.0415,2028.11,4.66E-05,0,10,0.0374081,0.00051244,0.997279,-0.0946092,94,95,5C,2025-07-09 14:46:28,32.50583333,0.05340833333,0.009475,5C,C
co2,14.3271,1.10489,1.55915,428.657,0.000718193,3065.92,2,0.477893,0.00654648,0.998771,1.89406,94,95,5C,2025-07-09 14:46:28,32.50583333,0.05340833333,0.009475,5C,C
ch4,-0.705417,1.25917,-7.3266,2030.98,4.65E-05,0,10,0.0479591,0.000656975,0.995525,-0.0945059,94,95,2A,2025-07-09 14:50:26,3769.8325,4687.044,3749.626225,2A,C
co2,13.7266,1.09372,2.69408,387.758,1.84E-06,1.00E+06,10,0.411543,0.00563758,0.999127,1.83897,94,95,2A,2025-07-09 14:50:26,3769.8325,4687.044,3749.626225,2A,C
ch4,-0.743857,1.19682,-17.21,2028.75,4.98E-05,0,10,0.0423437,0.00058005,0.996946,-0.101067,94,95,2B,2025-07-09 14:53:59,32.03,0.0207,0.001,2B,C
co2,17.7044,1.08043,1.14209,415.463,0.00126899,2311.05,2,0.445452,0.00610208,0.999283,2.40548,94,95,2B,2025-07-09 14:53:59,32.03,0.0207,0.001,2B,C
ch4,-0.592048,1.26794,-14.8334,2029.63,3.87E-05,0,10,0.0404271,0.000557615,0.995378,-0.0784946,93,94,2C,2025-07-09 14:57:13,31.9,0.01769166667,0.001,2C,C
co2,14.3356,1.06742,-6.67596,409.607,1.90E-06,1.00E+06,10,0.262762,0.0036243,0.999666,1.90063,93,94,2C,2025-07-09 14:57:13,31.9,0.01769166667,0.001,2C,C
ch4,-0.656393,1.21584,-12.1242,2028.32,4.37E-05,0,10,0.0394428,0.000544039,0.996539,-0.0885525,93,94,1A,2025-07-09 15:03:55,32.05,0.027,0.002,1A,S
co2,18.834,1.06641,-3.67781,427.443,0.00174192,1886.1,3,0.351556,0.00484905,0.999564,2.54085,93,94,1A,2025-07-09 15:03:55,32.05,0.027,0.002,1A,S
ch4,-0.606641,1.36706,-17.3081,2028.38,4.00E-05,0,10,0.0518701,0.00071055,0.992917,-0.0811302,94,95,1B,2025-07-09 15:07:18,3769.651667,3749.636075,3749.62625,1B,S
co2,15.9437,1.08596,13.517,431.853,0.00397863,967.782,8,0.433337,0.00593613,0.998855,2.13226,94,95,1B,2025-07-09 15:07:18,3769.651667,3749.636075,3749.62625,1B,S
ch4,-0.605254,1.28507,-2.00841,2024.64,4.10E-05,0,10,0.0445577,0.000614589,0.99498,-0.0829956,93,94,1C,2025-07-09 15:10:33,32,NA,0.001487179487,1C,S
co2,14.1768,1.09259,9.59588,405.725,0.00036402,5746.09,2,0.42443,0.0058542,0.999127,1.944,93,94,1C,2025-07-09 15:10:33,32,NA,0.001487179487,1C,S
ch4,-0.657787,1.21526,-7.39065,2026.62,4.36E-05,0,10,0.0391482,0.000539975,0.996569,-0.0882767,93,94,4A,2025-07-09 15:14:42,31.995,0.00395,0.001,4A,M
co2,11.6348,1.09597,-5.80948,387.818,1.56E-06,1.00E+06,10,0.355222,0.00489962,0.999095,1.56142,93,94,4A,2025-07-09 15:14:42,31.995,0.00395,0.001,4A,M
ch4,-0.652967,1.1872,3.26133,2025.97,4.31E-05,0,10,0.0349904,0.000482627,0.997195,-0.0872843,93,94,4B,2025-07-09 15:17:55,31.83416667,0.01118333333,0.001,4B,M
co2,14.4081,1.07129,6.22552,416.121,0.00176234,1508.98,2,0.292782,0.00403838,0.99949,1.92599,93,94,4B,2025-07-09 15:17:55,31.83416667,0.01118333333,0.001,4B,M
ch4,-0.553539,1.20973,-0.707153,2022.25,3.72E-05,0,10,0.0327433,0.000451632,0.9967,-0.0752852,93,94,4C,2025-07-09 15:21:12,31.7,NA,0.001,4C,M
co2,14.0391,1.11466,-8.58036,425.716,1.91E-06,1.00E+06,10,0.515884,0.00711565,0.998724,1.90941,93,94,4C,2025-07-09 15:21:12,31.7,NA,0.001,4C,M
ch4,-0.585414,1.19553,-15.6288,2022.68,3.90E-05,0,10,0.0327265,0.0004514,0.997002,-0.0789642,93,94,7A,2025-07-09 15:24:42,3769.4925,4053.649297,4053.649243,7A,C
co2,15.8209,1.0822,1.64896,416.118,0.00145565,1882.14,2,0.405397,0.00559168,0.999226,2.13402,93,94,7A,2025-07-09 15:24:42,3769.4925,4053.649297,4053.649243,7A,C
ch4,-0.609404,1.30013,-16.4282,2020.67,3.94E-05,0,10,0.0442245,0.000609993,0.994626,-0.0795996,93,94,7B,2025-07-09 15:27:58,31.83166667,NA,0.001,7B,C
co2,13.1065,1.08279,-0.575697,427.042,1.71E-06,1.00E+06,10,0.326875,0.00450863,0.999362,1.71195,93,94,7B,2025-07-09 15:27:58,31.83166667,NA,0.001,7B,C
ch4,-0.548292,1.36269,-4.46696,2020.98,3.62E-05,0,10,0.0461251,0.000636208,0.993109,-0.0732574,93,94,7C,2025-07-09 15:31:08,31.8,0.1653333333,0.016,7C,C
co2,13.5198,1.07728,1.80059,395.401,1.81E-06,1.00E+06,10,0.314979,0.00434453,0.999468,1.80638,93,94,7C,2025-07-09 15:31:08,31.8,0.1653333333,0.016,7C,C
ch4,-0.497065,1.30887,-2.91342,2021.6,3.22E-05,0,10,0.0368456,0.000508215,0.994412,-0.0650286,93,94,10A,2025-07-09 15:36:13,31.78083333,0.127,0.007,10A,C
co2,13.7976,1.09146,0.886996,402.644,1.81E-06,1.00E+06,10,0.390233,0.00538252,0.999183,1.80508,93,94,10A,2025-07-09 15:36:13,31.78083333,0.127,0.007,10A,C
ch4,-0.585999,1.2323,-9.19697,2026.01,4.03E-05,0,10,0.0384283,0.000526415,0.996148,-0.081639,94,95,10B,2025-07-09 15:39:26,3769.5,3749.7099,3749.6332,10B,C
co2,12.7501,1.06519,9.85114,449.889,1.78E-06,1.00E+06,10,0.231397,0.00316982,0.999704,1.77629,94,95,10B,2025-07-09 15:39:26,3769.5,3749.7099,3749.6332,10B,C
ch4,-0.445016,1.36029,-19.2785,2030.19,3.04E-05,0,10,0.0389406,0.000533433,0.993098,-0.0617077,94,95,10C,2025-07-09 15:42:50,31.8,0.150125,0.018,10C,C
co2,11.2101,1.09447,0.986176,401.969,1.56E-06,1.00E+06,10,0.349276,0.00478461,0.99912,1.55444,94,95,10C,2025-07-09 15:42:50,31.8,0.150125,0.018,10C,C
ch4,-0.611649,1.32136,-20.165,2027.22,3.97E-05,0,10,0.0470559,0.000644602,0.994054,-0.080379,94,95,13A,2025-07-09 15:46:39,31.8,0.0526,0.008033333333,13A,S
co2,15.0447,1.08867,-12.9476,393.9,1.98E-06,1.00E+06,10,0.414176,0.00567364,0.999235,1.97707,94,95,13A,2025-07-09 15:46:39,31.8,0.0526,0.008033333333,13A,S
ch4,-0.579091,1.37255,-19.9379,2023.88,3.78E-05,0,10,0.0493218,0.000675641,0.992793,-0.0764759,94,95,13B,2025-07-09 15:49:55,31.78333333,0.1431666667,0.017,13B,S
co2,24.8466,1.09684,3.52567,410.755,0.000895054,4076.79,2,0.756309,0.0103604,0.998952,3.28129,94,95,13B,2025-07-09 15:49:55,31.78333333,0.1431666667,0.017,13B,S
ch4,-0.552222,1.5636,2.8499,2022.47,3.78E-05,0,10,0.0642078,0.000885624,0.987814,-0.0764804,93,94,13C,2025-07-09 15:53:10,31.62166667,0.1140851064,0.01491666667,13C,S
co2,16.7837,1.08222,5.36094,460.649,2.33E-06,1.00E+06,10,0.437061,0.00602843,0.999382,2.32448,93,94,13C,2025-07-09 15:53:10,31.62166667,0.1140851064,0.01491666667,13C,S
ch4,-0.671099,1.23438,-0.728969,2032.48,4.17E-05,0,10,0.0406779,0.000557231,0.995991,-0.0847054,94,95,13A,2025-07-23 12:22:30,3767.2875,3749.663875,3749.628125,13A,S
co2,11.7815,1.07117,6.83704,410.548,0.00146017,1428.96,2,0.258009,0.00353437,0.999364,1.48705,94,95,13A,2025-07-23 12:22:30,3767.2875,3749.663875,3749.628125,13A,S
ch4,-0.526054,1.26864,-3.19545,2033.62,3.30E-05,0,10,0.0350522,0.000483479,0.995256,-0.0671668,93,94,13B,2025-07-23 12:25:41,28.475,0.07941666667,0.005,13B,S
co2,10.4243,1.07949,8.54893,413.765,0.00164152,1224.58,2,0.262466,0.00362022,0.999162,1.33097,93,94,13B,2025-07-23 12:25:41,28.475,0.07941666667,0.005,13B,S
ch4,-0.62203,1.3095,-12.3769,2032.17,4.18E-05,0,10,0.0490134,0.000671416,0.994214,-0.0848782,94,95,13C,2025-07-23 12:28:55,29.325,0.015,0.003458333333,13C,S
co2,11.8268,1.06538,-2.87238,429.084,0.00131828,1653.26,2,0.252595,0.00346021,0.999479,1.61381,94,95,13C,2025-07-23 12:28:55,29.325,0.015,0.003458333333,13C,S
ch4,-0.49859,1.29701,-15.7673,2034.56,3.13E-05,0,10,0.0356137,0.000491223,0.99457,-0.0637675,93,94,10A,2025-07-23 12:32:51,30.05,0.06283333333,0.005833333333,10A,C
co2,10.8286,1.11572,6.93375,403.715,0.00160204,1268.19,2,0.396576,0.00547001,0.998235,1.38493,93,94,10A,2025-07-23 12:32:51,30.05,0.06283333333,0.005833333333,10A,C
ch4,-0.533238,1.27522,-6.83981,2031.4,3.55E-05,0,10,0.0382882,0.000528114,0.995082,-0.072056,93,94,10B,2025-07-23 12:37:59,2689.596667,2666.405867,2666.400733,10B,C
co2,10.4842,1.08827,7.31531,403.654,0.00115029,1635.28,2,0.317124,0.00437413,0.998983,1.41673,93,94,10B,2025-07-23 12:37:59,2689.596667,2666.405867,2666.400733,10B,C
ch4,-0.479389,1.41734,-14.5044,2029.76,3.24E-05,0,10,0.0460701,0.000631097,0.991503,-0.0657467,94,95,10C,2025-07-23 12:42:01,32.37916667,0.03712087912,0.006791666667,10C,C
co2,9.44404,1.10303,-10.1694,378.505,1.30E-06,1.00E+06,10,0.339908,0.00465628,0.9988,1.29522,94,95,10C,2025-07-23 12:42:01,32.37916667,0.03712087912,0.006791666667,10C,C
ch4,-0.52334,1.27122,-10.9344,2027.61,3.44E-05,0,10,0.0367814,0.00050733,0.995156,-0.0697446,93,94,7A,2025-07-23 12:46:02,33.23083333,0.004,0.001,7A,C
co2,10.8735,1.10168,-1.79473,398.29,1.53E-06,946481,2,0.37415,0.00516069,0.998834,1.4491,93,94,7A,2025-07-23 12:46:02,33.23083333,0.004,0.001,7A,C
ch4,-0.657786,1.22176,-11.723,2025.6,4.21E-05,0,10,0.0394367,0.000543955,0.996278,-0.0853625,93,94,7B,2025-07-23 12:49:51,34.18333333,NA,0.002,7B,C
co2,9.79711,1.13019,6.97505,401.923,0.000353853,3994.93,2,0.402501,0.00555174,0.998166,1.2714,93,94,7B,2025-07-23 12:49:51,34.18333333,NA,0.002,7B,C
ch4,-0.603423,1.22514,-2.70957,2023.7,3.93E-05,0,10,0.0372863,0.000510772,0.996169,-0.0794352,94,95,7C,2025-07-23 12:53:27,3771,9999,3749.625625,7C,C
co2,9.78826,1.11944,-6.7154,395.38,1.29E-06,1.00E+06,10,0.382803,0.00524387,0.998462,1.28854,94,95,7C,2025-07-23 12:53:27,3771,9999,3749.625625,7C,C
ch4,-0.544367,1.25248,-4.89244,2024.61,3.57E-05,0,10,0.0365734,0.000501006,0.995543,-0.0722141,94,95,4A,2025-07-23 12:57:32,3770.875,4285.286286,4205.187495,4A,M
co2,7.66543,1.15959,7.74145,394.263,0.00116678,1265.78,2,0.376505,0.00515761,0.997225,1.01687,94,95,4A,2025-07-23 12:57:32,3770.875,4285.286286,4205.187495,4A,M
ch4,-0.77192,1.15328,8.58628,2021.34,5.12E-05,0,10,0.0372986,0.000510939,0.997734,-0.103397,94,95,4B,2025-07-23 13:01:25,449.35,9999,416.6259583,4B,M
co2,10.7251,1.07006,-5.36943,386.197,0.00136382,1439.57,3,0.255087,0.00349435,0.99932,1.43661,94,95,4B,2025-07-23 13:01:25,449.35,9999,416.6259583,4B,M
ch4,-0.63746,1.31052,5.63901,2023.03,0.00282318,1992.67,9,0.0496933,0.00068073,0.991548,-0.085721,94,95,4C,2025-07-23 13:04:53,34.4,0.013,0.001,4C,M
co2,11.0689,1.14079,14.663,399.458,0.00150922,1385.71,2,0.503321,0.00689481,0.997629,1.48847,94,95,4C,2025-07-23 13:04:53,34.4,0.013,0.001,4C,M
ch4,-0.494923,1.48143,-14.9521,2022.59,3.19E-05,0,10,0.049633,0.000679904,0.989805,-0.0646088,94,95,1A,2025-07-23 13:08:50,3771.141667,9999,3749.62625,1A,S
co2,8.37737,1.17543,6.68868,402.192,4.07E-05,27302.4,2,0.433167,0.0059338,0.997255,1.09361,94,95,1A,2025-07-23 13:08:50,3771.141667,9999,3749.62625,1A,S
ch4,-0.563131,1.3044,-9.85093,2021.83,3.66E-05,0,10,0.0424195,0.000581088,0.994311,-0.0740884,94,95,1B,2025-07-23 13:12:07,1861.3875,2267.818299,2267.815206,1B,S
co2,7.8383,1.13574,14.7979,407.578,0.00116532,1292.53,2,0.339675,0.00465309,0.99784,1.03125,94,95,1B,2025-07-23 13:12:07,1861.3875,2267.818299,2267.815206,1B,S
ch4,-0.651803,1.29005,-3.47392,2020.7,4.41E-05,0,10,0.0491293,0.000677645,0.994711,-0.0891347,93,94,1C,2025-07-23 13:15:26,34.79166667,0.017,0.001,1C,S
co2,10.8946,1.16307,7.66475,397.095,0.00152727,1372.59,2,0.557598,0.007691,0.997028,1.48984,93,94,1C,2025-07-23 13:15:26,34.79166667,0.017,0.001,1C,S
ch4,-0.663474,1.25713,-8.2122,2018.87,4.32E-05,0,10,0.0446396,0.000611502,0.995443,-0.0871598,94,95,2A,2025-07-23 13:19:11,34.8975,NA,0.0015,2A,C
co2,9.17659,1.09671,-0.369068,411.256,0.00147381,1229.22,2,0.297925,0.00408116,0.998681,1.20552,94,95,2A,2025-07-23 13:19:11,34.8975,NA,0.0015,2A,C
ch4,-0.797771,1.16036,-3.99208,2021.92,5.26E-05,0,10,0.0394446,0.000540338,0.997609,-0.106433,94,95,2B,2025-07-23 13:22:22,3106.963333,9999,3083.025692,2B,C
co2,12.1886,1.13738,9.57171,403.481,1.63E-06,1.00E+06,10,0.537375,0.0073613,0.998098,1.62612,94,95,2B,2025-07-23 13:22:22,3106.963333,9999,3083.025692,2B,C
ch4,-0.6739,1.24807,-11.2359,2022.76,4.36E-05,0,10,0.0440879,0.000603944,0.995651,-0.0881313,94,95,2C,2025-07-23 13:25:43,4850.675,9999,4832.851033,2C,C
co2,12.1105,1.09877,11.2621,402.733,0.000387983,4484.84,2,0.399239,0.00546903,0.998838,1.58379,94,95,2C,2025-07-23 13:25:43,4850.675,9999,4832.851033,2C,C
ch4,-0.729384,1.17161,-1.24743,2019.65,4.85E-05,0,10,0.0378149,0.000521585,0.997401,-0.0980073,93,94,5A,2025-07-23 13:29:50,3438.774167,9999,3416.325658,5A,C
co2,8.67704,1.12994,-1.94934,395.844,1.17E-06,1.00E+06,10,0.365852,0.00504624,0.99828,1.16593,93,94,5A,2025-07-23 13:29:50,3438.774167,9999,3416.325658,5A,C
ch4,-0.683177,1.19933,-7.17255,2021.08,4.46E-05,0,10,0.0386788,0.0005335,0.996792,-0.0901992,93,94,5B,2025-07-23 13:33:10,34.1325,NA,0.001,5B,C
co2,8.28645,1.11964,15.1274,401.368,0.00139408,1186.15,2,0.322232,0.00444458,0.998225,1.09405,93,94,5B,2025-07-23 13:33:10,34.1325,NA,0.001,5B,C
ch4,-0.708367,1.26129,-9.63448,2020.92,4.53E-05,0,10,0.0474057,0.000649394,0.995347,-0.0915955,94,95,5C,2025-07-23 13:36:25,3771.108333,4499.5533,4499.55055,5C,C
co2,11.1402,1.11756,6.16353,397.114,0.000651966,2606.56,2,0.421583,0.0057751,0.998372,1.44048,94,95,5C,2025-07-23 13:36:25,3771.108333,4499.5533,4499.55055,5C,C
ch4,-0.767763,1.16807,-24.6959,2020.18,5.02E-05,0,10,0.0389689,0.000533821,0.997427,-0.101363,94,95,8A,2025-07-23 13:41:06,2027.75,1999.8256,1999.8032,8A,M
co2,13.6602,1.088,-2.01733,391.811,0.00112224,1998.85,2,0.409396,0.00560817,0.998938,1.80348,94,95,8A,2025-07-23 13:41:06,2027.75,1999.8256,1999.8032,8A,M
ch4,-0.996164,1.19841,-4.30712,2017.13,6.44E-05,0,10,0.0554971,0.000765478,0.996813,-0.129866,93,94,8C,2025-07-23 13:48:00,34.60166667,0.01274166667,0.001,8C,M
co2,12.3815,1.14094,0.661356,397.117,0.000482605,3741.74,2,0.540067,0.0074492,0.997905,1.61413,93,94,8C,2025-07-23 13:48:00,34.60166667,0.01274166667,0.001,8C,M
ch4,-0.705394,1.23975,-16.2918,2020.27,4.47E-05,0,10,0.0441279,0.000604492,0.995852,-0.0903328,94,95,8B,2025-07-23 13:51:14,3770.978333,9999,3749.62625,8B,M
co2,11.167,1.10666,3.07336,389.553,0.00152227,1328.97,2,0.384312,0.00526454,0.998445,1.43005,94,95,8B,2025-07-23 13:51:14,3770.978333,9999,3749.62625,8B,M
ch4,-0.529443,1.41712,-14.5963,2021.69,3.40E-05,0,10,0.04777,0.000658897,0.991618,-0.0687406,93,94,11A,2025-07-23 13:55:39,3770.7925,4017.464929,3749.625625,11A,S
co2,11.0302,1.09929,7.59204,408.056,0.00168082,1260.09,2,0.358153,0.00494004,0.998642,1.43211,93,94,11A,2025-07-23 13:55:39,3770.7925,4017.464929,3749.625625,11A,S
ch4,-0.462245,1.34212,-17.6509,2021.1,3.14E-05,0,10,0.0390789,0.000535327,0.993417,-0.0634213,94,95,11C,2025-07-23 13:59:23,33.44416667,0.006,0.001,11C,S
co2,9.0576,1.07322,-0.753218,405.099,0.00125184,1397.82,2,0.227667,0.00311873,0.999297,1.24273,94,95,11C,2025-07-23 13:59:23,33.44416667,0.006,0.001,11C,S
ch4,-0.432469,29.7887,2316.27,1888.15,3.00E-05,0,5,1.22452,0.01689,-7.01948,-0.056734,93,94,11B,2025-07-23 14:03:23,33.93666667,0.003392857143,0.002,11B,S
co2,9.15287,1.69546,-1522.47,-1409.65,1.20E-06,1.00E+06,5,1.16359,0.0160495,0.983779,1.20073,93,94,11B,2025-07-23 14:03:23,33.93666667,0.003392857143,0.002,11B,S
ch4,-0.486092,1.48243,-4.64895,2021.33,3.31E-05,0,10,0.0511957,0.000706148,0.98988,-0.0669897,93,94,14A,2025-07-23 14:07:19,34.05,0.01166666667,0.002,14A,M
co2,12.2803,1.14004,18.2259,397.399,0.00100736,2077.41,2,0.566622,0.00781547,0.997818,1.69238,93,94,14A,2025-07-23 14:07:19,34.05,0.01166666667,0.002,14A,M
ch4,-0.281815,1.8324,-19.1742,2021.94,1.77E-05,0,10,0.0393061,0.000538439,0.979319,-0.0357324,94,95,14C,2025-07-23 14:10:39,34,NA,0.001,14C,M
co2,10.4423,1.168,3.95789,395.853,0.000472501,3197.99,2,0.50886,0.00697069,0.997256,1.32401,94,95,14C,2025-07-23 14:10:39,34,NA,0.001,14C,M
ch4,-0.477362,1.3473,-11.2525,2019.72,3.06E-05,0,10,0.0384205,0.000526308,0.993286,-0.0617337,94,95,14B,2025-07-23 14:14:14,33.81333333,NA,0.002,14B,M
co2,10.715,1.11752,6.15538,395.49,0.000432705,3597.87,2,0.405215,0.00555089,0.998421,1.38569,94,95,14B,2025-07-23 14:14:14,33.81333333,NA,0.002,14B,M
ch4,-0.526508,1.26822,-15.9743,2022.32,3.56E-05,0,10,0.0376635,0.000519496,0.995229,-0.0719655,93,94,15A,2025-07-23 14:18:06,33.9,NA,0.002,15A,C
co2,11.1707,1.08176,-2.26104,390.768,0.00217944,1091.34,2,0.318757,0.00439665,0.998947,1.52686,93,94,15A,2025-07-23 14:18:06,33.9,NA,0.002,15A,C
ch4,-0.560947,1.33606,-0.432874,2020.8,3.62E-05,0,10,0.0446077,0.000611064,0.993544,-0.0731051,94,95,15B,2025-07-23 14:21:45,34.15,NA,0.002,15B,C
co2,9.69346,1.17149,2.28297,383.223,1.26E-06,1.00E+06,10,0.493202,0.0067562,0.997347,1.26329,94,95,15B,2025-07-23 14:21:45,34.15,NA,0.002,15B,C
ch4,-0.687749,1.2338,-17.1062,2023.23,4.47E-05,0,10,0.0434872,0.000595715,0.995975,-0.0903736,94,95,15C,2025-07-23 14:25:03,2276.695,9999,2249.775775,15C,C
co2,16.9623,1.10788,9.2347,420.075,0.00142813,1980.81,2,0.608035,0.00832925,0.998447,2.22893,94,95,15C,2025-07-23 14:25:03,2276.695,9999,2249.775775,15C,C
ch4,-0.667295,1.25584,-5.51233,2025.85,4.22E-05,0,10,0.0436623,0.000598114,0.995474,-0.0855449,94,95,12A,2025-07-23 14:29:14,34.74,NA,0.002,12A,S
co2,8.65666,1.14038,10.4436,403.42,0.00033286,3737.41,2,0.373171,0.00511193,0.997947,1.10975,94,95,12A,2025-07-23 14:29:14,34.74,NA,0.002,12A,S
ch4,-0.63457,1.20618,-9.9933,2024.42,4.24E-05,0,10,0.0377828,0.000521143,0.996625,-0.0859052,93,94,12B,2025-07-23 14:33:02,34.09833333,NA,0.002,12B,S
co2,8.86202,1.08544,-2.19036,392.692,0.000293464,4480.76,2,0.262856,0.00362561,0.999123,1.1997,93,94,12B,2025-07-23 14:33:02,34.09833333,NA,0.002,12B,S
ch4,-0.627283,1.28508,-1.73485,2024.49,4.38E-05,0,10,0.0482625,0.000665689,0.994833,-0.0886006,93,94,12C,2025-07-23 14:36:26,33.85833333,NA,0.002,12C,S
co2,9.46077,1.12295,2.32955,391.427,0.000687791,2334.29,2,0.404242,0.00557575,0.99824,1.33629,93,94,12C,2025-07-23 14:36:26,33.85833333,NA,0.002,12C,S
ch4,-0.60634,1.28048,-4.88688,2026.23,3.92E-05,0,10,0.0430874,0.000590239,0.994901,-0.0795101,94,95,9A,2025-07-23 14:40:50,33.91666667,NA,0.001,9A,M
co2,7.58567,1.13511,9.8552,404.951,0.000133832,7837.56,2,0.324668,0.00444751,0.998113,0.994717,94,95,9A,2025-07-23 14:40:50,33.91666667,NA,0.001,9A,M
ch4,-0.719545,1.19154,-2.14292,2025.97,4.64E-05,0,10,0.0392063,0.000540776,0.996959,-0.0939235,93,94,9B,2025-07-23 14:44:04,3770.875,9999,3749.62625,9B,M
